field_202736_j,PLAINS,2,
field_202737_k,GIANT_TREE_TAIGA,2,
field_202738_l,DARK_FOREST,2,
field_202739_m,SAVANNA,2,
field_202740_n,SWAMP,2,
field_202741_o,TAIGA,2,
field_202742_p,SNOWY_TAIGA,2,
field_202743_q,field_202743_q,2,
field_202744_r,field_202744_r,2,
field_202745_s,field_202745_s,2,
field_202746_t,field_202746_t,2,
field_202747_u,field_202747_u,2,
field_202752_b,DESERT,2,
field_202753_c,MOUNTAINS,2,
field_202754_d,WOODED_MOUNTAINS,2,
field_202755_e,SNOWY_TUNDRA,2,
field_202756_f,JUNGLE,2,
field_202757_g,JUNGLE_EDGE,2,
field_202758_h,BADLANDS,2,
field_202759_i,BADLANDS_PLATEAU,2,
field_202760_j,WOODED_BADLANDS_PLATEAU,2,
field_202761_k,PLAINS,2,
field_202762_l,GIANT_TREE_TAIGA,2,
field_202763_m,MOUNTAIN_EDGE,2,
field_202764_n,SWAMP,2,
field_202765_o,TAIGA,2,
field_202766_p,SNOWY_TAIGA,2,
field_202767_b,RIVER,2,
field_202768_b,BEACH,2,
field_202769_c,SNOWY_BEACH,2,
field_202771_e,DESERT,2,
field_202772_f,MOUNTAINS,2,
field_202773_g,WOODED_MOUNTAINS,2,
field_202774_h,FOREST,2,
field_202775_i,JUNGLE,2,
field_202776_j,JUNGLE_EDGE,2,
field_202777_k,JUNGLE_HILLS,2,
field_202778_l,BADLANDS,2,
field_202779_m,WOODED_BADLANDS_PLATEAU,2,
field_202780_n,BADLANDS_PLATEAU,2,
field_202781_o,ERODED_BADLANDS,2,
field_202782_p,MODIFIED_WOODED_BADLANDS_PLATEAU,2,
field_202783_q,MODIFIED_BADLANDS_PLATEAU,2,
field_202784_r,MUSHROOM_FIELDS,2,
field_202785_s,MUSHROOM_FIELD_SHORE,2,
field_202787_u,RIVER,2,
field_202788_v,MOUNTAIN_EDGE,2,
field_202789_w,STONE_SHORE,2,
field_202790_x,SWAMP,2,
field_202791_y,TAIGA,2,
field_202793_b,MUSHROOM_FIELDS,2,
field_202794_A,SNOWY_TAIGA_HILLS,2,
field_202795_B,TAIGA_HILLS,2,
field_202796_c,BIRCH_FOREST,2,
field_202797_d,BIRCH_FOREST_HILLS,2,
field_202799_f,DESERT,2,
field_202800_g,DESERT_HILLS,2,
field_202801_h,MOUNTAINS,2,
field_202802_i,WOODED_MOUNTAINS,2,
field_202803_j,FOREST,2,
field_202804_k,WOODED_HILLS,2,
field_202805_l,SNOWY_TUNDRA,2,
field_202806_m,SNOWY_MOUNTAINS,2,
field_202807_n,JUNGLE,2,
field_202808_o,JUNGLE_HILLS,2,
field_202809_p,BADLANDS,2,
field_202810_q,WOODED_BADLANDS_PLATEAU,2,
field_202812_s,PLAINS,2,
field_202813_t,GIANT_TREE_TAIGA,2,
field_202814_u,GIANT_TREE_TAIGA_HILLS,2,
field_202815_v,DARK_FOREST,2,
field_202816_w,SAVANNA,2,
field_202817_x,SAVANA_PLATEAU,2,
field_202818_y,TAIGA,2,
field_202819_z,SNOWY_TAIGA,2,
field_202830_a,DEEP_OCEAN,2,
field_202831_b,FROZEN_OCEAN,2,
field_202832_c,OCEAN,2,
field_202843_l,terrainType,0,
field_202885_e,isFurnaceGuiOpen,2,
field_202886_f,isFurnaceFilteringCraftable,2,
field_202894_h,WOODEN_STAIRS,2,
field_202895_i,WOODEN_SLABS,2,
field_202896_j,WOODEN_PRESSURE_PLATES,2,
field_202897_p,BANNERS,2,
field_202898_h,WOODEN_STAIRS,2,
field_202899_i,WOODEN_SLABS,2,
field_202900_j,WOODEN_PRESSURE_PLATES,2,
field_202901_n,BANNERS,2,
field_202902_o,BOATS,2,
field_202904_j,icons,0,
field_202906_c,recipes,0,
field_203024_bB,IS_DIGGING,2,
field_203025_bC,TRAVEL_POS,2,
field_203026_bD,GOING_HOME,2,
field_203027_bE,TRAVELLING,2,
field_203028_bF,isDigging,2,
field_203029_bx,TARGET_DRY_BABY,2,
field_203030_by,HOME_POS,2,
field_203031_bz,HAS_EGG,2,
field_203035_a,SIZE,2,
field_203036_b,orbitOffset,2,
field_203037_c,orbitPosition,2,
field_203038_bx,attackPhase,2,
field_203051_au,dealtDamage,2,
field_203052_f,returningTicks,2,
field_203053_g,LOYALTY_LEVEL,2,
field_203054_h,thrownStack,2,
field_203059_aM,rocking,2,
field_203060_aN,field_203060_aN,2,
field_203061_aO,rockingIntensity,2,
field_203062_aP,rockingAngle,2,
field_203063_aQ,prevRockingAngle,2,
field_203064_g,ROCKING_TICKS,2,
field_203070_a,body,0,
field_203071_b,leftWingBody,0,
field_203072_c,leftWing,0,
field_203073_d,rightWingBody,0,
field_203074_e,rightWing,0,
field_203078_i,pregnant,0,
field_203080_a,TEXTURE_LOCATION,0,
field_203081_b,modelRenderer,0,
field_203083_a,field_203083_a,0,
field_203084_j,trident,0,
field_203087_a,TRIDENT,0,
field_203088_f,tridentModel,0,
field_203090_j,PHANTOM_LOCATION,0,
field_203091_a,BIG_SEA_TURTLE,0,
field_203097_aH,PHANTOM,2,
field_203098_aL,TRIDENT,2,
field_203099_aq,TURTLE,2,
field_203100_e,WATER,2,
field_203103_i,turtle,2,
field_203105_j,speedFactor,2,
field_203107_f,turtle,2,
field_203112_e,field_203112_e,2,
field_203113_j,field_203113_j,2,
field_203117_f,block,2,
field_203118_g,entity,2,
field_203119_h,breakingTime,2,
field_203121_f,turtle,2,
field_203122_f,turtle,2,
field_203123_h,turtle,2,
field_203125_b,tickCounter,2,
field_203127_a,turtle,2,
field_203128_b,speed,2,
field_203129_c,field_203129_c,2,
field_203130_d,field_203130_d,2,
field_203132_a,turtle,2,
field_203133_b,speed,2,
field_203134_c,tempter,2,
field_203135_d,cooldown,2,
field_203136_e,temptItems,2,
field_203137_a,turtle,2,
field_203138_b,speed,2,
field_203139_c,field_203139_c,2,
field_203142_b,tickDelay,2,
field_203145_b,tickDelay,2,
field_203150_c,field_203150_c,2,
field_203151_d,field_203151_d,2,
field_203152_e,field_203152_e,2,
field_203153_f,field_203153_f,2,
field_203160_a,DRAG,2,
field_203163_a,AGE,2,
field_203170_a,HATCH,2,
field_203171_b,EGGS,2,
field_203172_c,ONE_EGG_SHAPE,2,
field_203176_a,BLOCK_STRIPPING_MAP,2,
field_203179_ao,TURTLE_HELMET,2,
field_203180_bP,DRIED_KELP,2,
field_203181_cQ,PHANTOM_SPAWN_EGG,2,
field_203182_dc,TURTLE_SPAWN_EGG,2,
field_203183_eM,SCUTE,2,
field_203184_eO,TRIDENT,2,
field_203185_t,STRONG_SLOWNESS,2,
field_203186_u,TURTLE_MASTER,2,
field_203187_v,LONG_TURTLE_MASTER,2,
field_203188_w,STRONG_TURTLE_MASTER,2,
field_203193_C,LOYALTY,2,
field_203194_D,IMPALING,2,
field_203195_E,RIPTIDE,2,
field_203196_F,CHANNELING,2,
field_203198_aQ,SEAGRASS,2,
field_203199_aR,TALL_SEAGRASS,2,
field_203200_bP,PRISMARINE_SLAB,2,
field_203201_bQ,PRISMARINE_BRICK_SLAB,2,
field_203202_bR,DARK_PRISMARINE_SLAB,2,
field_203203_C,BUBBLE_COLUMN,2,
field_203204_R,STRIPPED_OAK_LOG,2,
field_203205_S,STRIPPED_SPRUCE_LOG,2,
field_203206_T,STRIPPED_BIRCH_LOG,2,
field_203207_U,STRIPPED_JUNGLE_LOG,2,
field_203208_V,STRIPPED_ACACIA_LOG,2,
field_203209_W,STRIPPED_DARK_OAK_LOG,2,
field_203210_he,PRISMARINE_STAIRS,2,
field_203211_hf,PRISMARINE_BRICK_STAIRS,2,
field_203212_hg,DARK_PRISMARINE_STAIRS,2,
field_203213_jA,TURTLE_EGG,2,
field_203214_jx,KELP,2,
field_203215_jy,KELP_PLANT,2,
field_203216_jz,DRIED_KELP_BLOCK,2,
field_203217_T,BUBBLE_POP,2,
field_203218_U,CURRENT_DOWN,2,
field_203219_V,SQUID_INK,2,
field_203220_f,BUBBLE_COLUMN_UP,2,
field_203229_i,phantomSpawner,2,
field_203230_r,phantomSpawner,2,
field_203233_a,ticksUntilSpawn,2,
field_203234_at,SEAGRASS,2,
field_203235_au,KELP,2,
field_203237_a,count,2,
field_203238_b,tallProbability,2,
field_203243_f,OCEAN_PLANT,2,
field_203244_i,BUBBLE_COLUMN,2,
field_203247_k,field_203247_k,2,
field_203248_l,field_203248_l,2,
field_203251_S,BLOCK_BUBBLE_COLUMN_UPWARDS_AMBIENT,2,
field_203252_T,BLOCK_BUBBLE_COLUMN_UPWARDS_INSIDE,2,
field_203253_U,BLOCK_BUBBLE_COLUMN_BUBBLE_POP,2,
field_203254_u,ITEM_ARMOR_EQUIP_TURTLE,2,
field_203255_y,ITEM_AXE_STRIP,2,
field_203256_ft,ENTITY_PHANTOM_AMBIENT,2,
field_203257_fu,ENTITY_PHANTOM_BITE,2,
field_203258_fv,ENTITY_PHANTOM_DEATH,2,
field_203259_fw,ENTITY_PHANTOM_HURT,2,
field_203260_fx,ENTITY_PHANTOM_SWOOP,2,
field_203261_iA,ENTITY_TURTLE_HURT,2,
field_203262_iB,ENTITY_TURTLE_HURT_BABY,2,
field_203263_iC,ENTITY_TURTLE_DEATH,2,
field_203264_iD,ENTITY_TURTLE_DEATH_BABY,2,
field_203265_iE,ENTITY_TURTLE_SWIM,2,
field_203266_iF,ENTITY_TURTLE_SHAMBLE,2,
field_203267_iG,ENTITY_TURTLE_SHAMBLE_BABY,2,
field_203268_ij,ITEM_TRIDENT_HIT,2,
field_203269_ik,ITEM_TRIDENT_HIT_GROUND,2,
field_203270_il,ITEM_TRIDENT_RETURN,2,
field_203271_im,ITEM_TRIDENT_RIPTIDE_1,2,
field_203272_in,ITEM_TRIDENT_RIPTIDE_2,2,
field_203273_io,ITEM_TRIDENT_RIPTIDE_3,2,
field_203274_ip,ITEM_TRIDENT_THROW,2,
field_203275_iq,ITEM_TRIDENT_THUNDER,2,
field_203276_jU,ENTITY_ZOMBIE_DESTROY_EGG,2,
field_203277_iv,ENTITY_TURTLE_AMBIENT_LAND,2,
field_203278_iw,ENTITY_TURTLE_LAY_EGG,2,
field_203279_ix,ENTITY_TURTLE_EGG_HATCH,2,
field_203280_iy,ENTITY_TURTLE_EGG_CRACK,2,
field_203281_iz,ENTITY_TURTLE_EGG_BREAK,2,
field_203282_jc,BLOCK_BUBBLE_COLUMN_WHIRLPOOL_AMBIENT,2,
field_203283_jd,BLOCK_BUBBLE_COLUMN_WHIRLPOOL_INSIDE,2,
field_203284_n,TIME_SINCE_REST,2,
field_203285_n,DARK_OAK_LOGS,2,
field_203286_o,OAK_LOGS,2,
field_203287_p,BIRCH_LOGS,2,
field_203288_q,ACACIA_LOGS,2,
field_203289_r,JUNGLE_LOGS,2,
field_203290_s,SPRUCE_LOGS,2,
field_203291_w,STAIRS,2,
field_203292_x,SLABS,2,
field_203294_n,DARK_OAK_LOGS,2,
field_203295_o,OAK_LOGS,2,
field_203296_p,BIRCH_LOGS,2,
field_203297_q,ACACIA_LOGS,2,
field_203298_r,JUNGLE_LOGS,2,
field_203299_s,SPRUCE_LOGS,2,
field_203401_p,field_203401_p,0,
field_203426_d,LOGGER,2,
field_203436_u,SAND,2,
field_203437_y,RAILS,2,
field_203440_u,SAND,2,
field_203441_v,STAIRS,2,
field_203442_w,SLABS,2,
field_203443_x,ANVIL,2,
field_203444_y,RAILS,2,
field_203502_f,id,2,
field_203503_g,BY_ID,2,
field_203614_T,WARM_OCEAN,2,
field_203615_U,LUKEWARM_OCEAN,2,
field_203616_V,COLD_OCEAN,2,
field_203617_W,DEEP_WARM_OCEAN,2,
field_203618_X,DEEP_LUKEWARM_OCEAN,2,
field_203619_Y,DEEP_COLD_OCEAN,2,
field_203620_Z,DEEP_FROZEN_OCEAN,2,
field_203622_a,probability,2,
field_203632_a,WARM_OCEAN,2,
field_203633_b,LUKEWARM_OCEAN,2,
field_203634_d,COLD_OCEAN,2,
field_203635_f,DEEP_WARM_OCEAN,2,
field_203636_g,DEEP_LUKEWARM_OCEAN,2,
field_203637_i,DEEP_COLD_OCEAN,2,
field_203638_j,DEEP_FROZEN_OCEAN,2,
field_203639_hT,ENTITY_SQUID_SQUIRT,2,
field_203711_b,FROM_BUCKET,2,
field_203716_b,PUFF_STATE,2,
field_203717_c,puffTimer,2,
field_203718_bx,deflateTimer,2,
field_203720_cz,counterInWater,0,
field_203723_a,body,0,
field_203724_b,finTop,0,
field_203725_c,head,0,
field_203726_d,headFront,0,
field_203727_e,finRight,0,
field_203728_f,finLeft,0,
field_203729_g,tail,0,
field_203730_a,body,0,
field_203731_b,rightFin,0,
field_203732_c,leftFin,0,
field_203733_d,frontTopSpines,0,
field_203734_e,backTopSpines,0,
field_203735_f,frontRightSpines,0,
field_203736_g,backRightSpines,0,
field_203737_h,backLeftSpines,0,
field_203738_i,frontLeftSpines,0,
field_203739_j,backBottomSpine,0,This is only one spine and not a row like the others
field_203740_k,frontBottomSpines,0,
field_203741_a,body,0,
field_203742_b,rightFin,0,
field_203743_c,leftFin,0,
field_203744_d,frontTopSpines,0,
field_203745_e,topMidSpines,0,
field_203746_f,backTopSpines,0,
field_203747_g,frontRightSpines,0,
field_203748_h,frontLeftSpines,0,
field_203749_i,frontBottomSpines,0,
field_203750_j,bottomBackSpines,0,
field_203751_k,bottomMidSpines,0,
field_203752_l,backRightSpines,0,
field_203753_m,backLeftSpines,0,
field_203754_a,body,0,
field_203755_b,rightEye,0,
field_203756_c,leftEye,0,
field_203757_d,rightFin,0,
field_203758_e,leftFin,0,
field_203759_f,tail,0,
field_203761_a,bodyFront,0,
field_203762_b,bodyRear,0,
field_203763_c,head,0,
field_203767_g,finRight,0,
field_203768_h,finLeft,0,
field_203769_a,COD_LOCATION,0,
field_203771_a,PUFFERFISH_TEXTURES,0,
field_203772_j,lastPuffState,0,
field_203773_k,modelSmall,0,
field_203774_l,modelMedium,0,
field_203775_m,modelLarge,0,
field_203776_a,SALMON_LOCATION,0,
field_203778_ae,SALMON,2,
field_203779_Z,PUFFERFISH,2,
field_203780_j,COD,2,
field_203781_i,fish,2,
field_203784_k,field_203784_k,2,
field_203785_a,taskOwner,2,
field_203787_c,navigateTimer,2,
field_203788_h,fish,2,
field_203789_a,fish,2,
field_203794_a,fishType,2,
field_203795_aL,PUFFERFISH_BUCKET,2,
field_203796_aM,SALMON_BUCKET,2,
field_203797_aN,COD_BUCKET,2,
field_203798_cB,COD_SPAWN_EGG,2,
field_203799_cW,PUFFERFISH_SPAWN_EGG,2,
field_203800_cY,SALMON_SPAWN_EGG,2,
field_203813_aA,ENTITY_COD_HURT,2,
field_203814_aa,ITEM_BUCKET_FILL_FISH,2,
field_203815_ax,ENTITY_COD_AMBIENT,2,
field_203816_ay,ENTITY_COD_DEATH,2,
field_203817_bZ,ENTITY_FISH_SWIM,2,
field_203818_az,ENTITY_COD_FLOP,2,
field_203819_X,ITEM_BUCKET_EMPTY_FISH,2,
field_203820_gM,ENTITY_SALMON_AMBIENT,2,
field_203821_gN,ENTITY_SALMON_DEATH,2,
field_203822_gO,ENTITY_SALMON_FLOP,2,
field_203823_gP,ENTITY_SALMON_HURT,2,
field_203824_gm,ENTITY_PUFFER_FISH_AMBIENT,2,
field_203825_gn,ENTITY_PUFFER_FISH_BLOW_OUT,2,
field_203826_go,ENTITY_PUFFER_FISH_BLOW_UP,2,
field_203827_gp,ENTITY_PUFFER_FISH_DEATH,2,
field_203828_gq,ENTITY_PUFFER_FISH_FLOP,2,
field_203829_gr,ENTITY_PUFFER_FISH_HURT,2,
field_203830_gs,ENTITY_PUFFER_FISH_STING,2,
field_203963_jE,TUBE_CORAL_BLOCK,2,
field_203964_jF,BRAIN_CORAL_BLOCK,2,
field_203965_jG,BUBBLE_CORAL_BLOCK,2,
field_203966_jH,FIRE_CORAL_BLOCK,2,
field_203967_jI,HORN_CORAL_BLOCK,2,
field_203972_a,dealt,2,
field_203973_b,taken,2,
field_203974_c,sourceEntity,2,
field_203975_d,blocked,2,
field_203976_e,type,2,
field_203982_a,isProjectile,2,
field_203983_b,isExplosion,2,
field_203984_c,bypassesArmor,2,
field_203985_d,bypassesInvulnerability,2,
field_203986_e,bypassesMagic,2,
field_203987_f,isFire,2,
field_203988_g,isMagic,2,
field_203989_h,directEntity,2,
field_203990_i,sourceEntity,2,
field_204001_a,type,2,
field_204002_b,distance,2,
field_204003_c,location,2,
field_204004_d,effects,2,
field_204005_e,nbt,2,
field_204023_a,LOGGER,2,
field_204024_b,GSON,2,
field_204025_c,generator,2,
field_204028_A,OCEAN_RUIN,2,
field_204029_o,OCEAN_RUIN,2,
field_204031_a,field_204031_a,2,
field_204032_b,largeProbability,2,
field_204033_c,clusterProbability,2,
field_204036_d,biomeType,2,
field_204037_e,integrity,2,
field_204038_f,templateName,2,
field_204039_g,rotation,2,
field_204040_h,isLarge,2,
field_204049_ab,STRUCTURE_WARM_BIG,2,
field_204053_B,STRUCTURE_CRACKED,2,
field_204058_G,STRUCTURE_WARM,2,
field_204059_H,STRUCTURE_BRICK,2,
field_204061_J,STRUCTURE_MOSSY,2,
field_204062_K,STRUCTURE_BRICK_BIG,2,
field_204066_O,STRUCTURE_MOSSY_BIG,2,
field_204070_S,STRUCTURE_CRACKED_BIG,2,
field_204111_a,topMaterial,2,
field_204112_b,underMaterial,2,
field_204113_c,underWaterMaterial,2,
field_204114_p,CHESTS_UNDERWATER_RUIN_SMALL,2,
field_204115_q,CHESTS_UNDERWATER_RUIN_BIG,2,
field_204116_z,CORALS,2,
field_204201_l,priority,0,
field_204202_n,player,0,
field_204203_n,player,0,
field_204204_o,ticksInWater,0,
field_204223_b,VARIANT,2,
field_204224_c,BODY_TEXTURES,2,
field_204225_bx,PATTERN_TEXTURES_A,2,
field_204226_by,PATTERN_TEXTURES_B,2,
field_204227_bz,SPECIAL_VARIANTS,2,
field_204228_bA,field_204228_bA,2,
field_204230_bP,eyesInWaterPlayer,2,
field_204232_cf,ambientSoundHandlers,0,
field_204233_g,tail1,0,
field_204234_h,tail2,0,
field_204235_a,body,0,
field_204236_b,tail,0,
field_204237_c,finRight,0,
field_204238_d,finLeft,0,
field_204239_e,finTop,0,
field_204240_a,body,0,
field_204241_b,tail,0,
field_204242_c,finRight,0,
field_204243_d,finLeft,0,
field_204244_e,finTop,0,
field_204245_f,finBottom,0,
field_204246_a,aModel,0,Breaking recompile intentionally since modelA/B incorrectly mapped.
field_204247_j,bModel,0,Breaking recompile intentionally since modelA/B incorrectly mapped.
field_204251_b,modelA,0,
field_204252_c,modelB,0,
field_204254_a,player,0,
field_204255_b,soundHandler,0,
field_204256_c,delay,0,
field_204258_g,preload,0,
field_204261_q,soundsToPreload,0,
field_204262_at,TROPICAL_FISH,2,
field_204263_a,size,2,
field_204264_b,pattern,2,
field_204265_c,bodyColor,2,
field_204266_d,patternColor,2,
field_204270_k,banners,2,
field_204272_aO,TROPICAL_FISH_BUCKET,2,
field_204273_dj,TROPICAL_FISH_SPAWN_EGG,2,
field_204275_aE,waterFogColor,2,
field_204278_jJ,TUBE_CORAL,2,
field_204279_jK,BRAIN_CORAL,2,
field_204280_jL,BUBBLE_CORAL,2,
field_204281_jM,FIRE_CORAL,2,
field_204282_jN,HORN_CORAL,2,
field_204283_d,advancements,2,
field_204286_a,EXPLORATION_BIOMES,2,
field_204290_a,BREEDABLE_ANIMALS,2,
field_204291_b,BALANCED_DIET,2,
field_204292_r,END_CITY,2,
field_204293_a,probability,2,
field_204306_a,pos,2,
field_204307_b,color,2,
field_204308_c,name,2,
field_204310_e,customName,2,
field_204312_r,CHESTS_BURIED_TREASURE,2,
field_204317_a,LOGGER,2,
field_204318_b,destination,2,
field_204319_c,decoration,2,
field_204320_d,zoom,2,
field_204321_e,searchRadius,2,
field_204323_b,AMBIENT_UNDERWATER_LOOP,2,
field_204324_c,AMBIENT_UNDERWATER_LOOP_ADDITIONS,2,
field_204325_d,AMBIENT_UNDERWATER_LOOP_ADDITIONS_RARE,2,
field_204326_e,AMBIENT_UNDERWATER_ENTER,2,
field_204327_f,AMBIENT_UNDERWATER_EXIT,2,
field_204328_gh,ENTITY_PLAYER_SPLASH_HIGH_SPEED,2,
field_204400_o,needsColorFromWorld,2,
field_204401_c,SHULKER_BOX,0,
field_204402_a,field_204402_a,0,
field_204403_a,deadBlock,2,
field_204404_jE,DEAD_TUBE_CORAL_BLOCK,2,
field_204405_jF,DEAD_BRAIN_CORAL_BLOCK,2,
field_204406_jG,DEAD_BUBBLE_CORAL_BLOCK,2,
field_204407_jH,DEAD_FIRE_CORAL_BLOCK,2,
field_204408_jI,DEAD_HORN_CORAL_BLOCK,2,
field_204409_il,SHULKER_BOX,2,
field_204410_e,AMBIENT_UNDERWATER_LOOP_ADDITIONS_ULTRA_RARE,2,
field_204411_iV,ENTITY_TROPICAL_FISH_AMBIENT,2,
field_204412_iW,ENTITY_TROPICAL_FISH_DEATH,2,
field_204413_iX,ENTITY_TROPICAL_FISH_FLOP,2,
field_204414_iY,ENTITY_TROPICAL_FISH_HURT,2,
field_204502_a,fluid,0,
field_204511_c,WATERLOGGED,2,
field_204512_b,WATERLOGGED,2,
field_204513_t,WATERLOGGED,2,
field_204514_u,WATERLOGGED,2,
field_204517_c,fluid,2,
field_204541_a,EMPTY,2,
field_204546_a,WATER,2,
field_204547_b,LAVA,2,
field_204601_A,cloudsVBO,0,
field_204602_S,cloudsCheckX,0,
field_204603_T,cloudsCheckY,0,
field_204604_U,cloudsCheckZ,0,
field_204605_V,cloudsCheckColor,0,
field_204607_y,cloudsNeedUpdate,0,
field_204612_b,WATERLOGGED,2,
field_204613_a,WATERLOGGED,2,
field_204614_t,WATERLOGGED,2,
field_204615_b,WATERLOGGED,2,
field_204619_aA,CORAL_CLAW,2,
field_204620_ao,SIMPLE_RANDOM_SELECTOR,2,
field_204621_ay,CORAL_TREE,2,
field_204622_az,CORAL_MUSHROOM,2,
field_204628_a,features,2,
field_204630_a,noiseToCountRatio,2,
field_204631_b,noiseFactor,2,
field_204632_a,min,2,
field_204633_b,max,2,
field_204707_bD,inWaterTime,2,
field_204708_bE,drownedConversionTime,2,
field_204709_bA,DROWNING,2,
field_204716_a,waterNavigator,2,
field_204717_b,groundNavigator,2,
field_204718_bx,swimmingUp,2,
field_204720_a,DROWNED_LOCATION,0,
field_204721_a,LOCATION_OUTER_LAYER,0,
field_204723_c,modelOuterLayer,0,
field_204724_o,DROWNED,2,
field_204725_i,drowned,2,
field_204726_g,field_204726_g,2,
field_204727_f,drowned,2,
field_204728_a,field_204728_a,2,
field_204730_a,field_204730_a,2,
field_204731_b,field_204731_b,2,
field_204732_c,field_204732_c,2,
field_204733_d,field_204733_d,2,
field_204734_e,field_204734_e,2,
field_204735_f,field_204735_f,2,
field_204736_a,field_204736_a,2,
field_204737_b,field_204737_b,2,
field_204738_c,targetY,2,
field_204739_d,obstructed,2,
field_204743_jR,TUBE_CORAL_FAN,2,
field_204744_jS,BRAIN_CORAL_FAN,2,
field_204745_jT,BUBBLE_CORAL_FAN,2,
field_204746_jU,FIRE_CORAL_FAN,2,
field_204747_jV,HORN_CORAL_FAN,2,
field_204750_v,SHIPWRECK,2,
field_204751_l,SHIPWRECK,2,
field_204753_a,isBeached,2,
field_204755_d,rotation,2,
field_204756_e,field_204756_e,2,
field_204757_f,isBeached,2,
field_204761_a,STRUCTURE_VARIANT_A,2,
field_204762_b,field_204762_b,2,
field_204765_h,field_204765_h,2,
field_204767_m,field_204767_m,2,
field_204769_a,blocks,2,
field_204771_s,CHESTS_SHIPWRECK_MAP,2,
field_204772_t,CHESTS_SHIPWRECK_SUPPLY,2,
field_204773_u,CHESTS_SHIPWRECK_TREASURE,2,
field_204774_aY,ENTITY_DROWNED_AMBIENT,2,
field_204775_aZ,ENTITY_DROWNED_AMBIENT_WATER,2,
field_204776_ba,ENTITY_DROWNED_DEATH,2,
field_204777_bb,ENTITY_DROWNED_DEATH_WATER,2,
field_204778_bc,ENTITY_DROWNED_HURT,2,
field_204779_bd,ENTITY_DROWNED_HURT_WATER,2,
field_204780_be,ENTITY_DROWNED_SHOOT,2,
field_204781_bf,ENTITY_DROWNED_STEP,2,
field_204782_bg,ENTITY_DROWNED_SWIM,2,
field_204783_kG,ENTITY_ZOMBIE_CONVERTED_TO_DROWNED,2,
field_204800_W,cloudOption,0,
field_204807_bs,spinAttackDuration,2,
field_204810_e,caster,2,
field_204811_D,FISHING_ROD_HOOKED,2,
field_204812_E,CHANNELED_LIGHTNING,2,
field_204813_j,FILLED_BUCKET,2,
field_204815_a,ID,2,
field_204818_a,ID,2,
field_204821_a,ID,2,
field_204825_a,victims,2,
field_204828_a,item,2,
field_204831_a,rod,2,
field_204832_b,entity,2,
field_204833_c,item,2,
field_204836_a,field_204836_a,0,
field_204839_B,SLOW_FALLING,2,
field_204840_eX,PHANTOM_MEMBRANE,2,
field_204841_O,SLOW_FALLING,2,
field_204842_P,LONG_SLOW_FALLING,2,
field_204851_b,ANY_ARRAY,2,
field_204866_b,FISH_ITEMS,2,
field_204867_c,FISH_BUCKETS,2,
field_204868_h,SEA_GRASS,2,
field_204871_d,lastDebugCrashWarning,0,
field_204872_e,debugCrashWarningsSent,0,
field_204902_a,PICKLES,2,
field_204903_b,WATERLOGGED,2,
field_204904_c,ONE_SHAPE,2,
field_204905_t,TWO_SHAPE,2,
field_204906_u,THREE_SHAPE,2,
field_204907_v,FOUR_SHAPE,2,
field_204913_jW,SEA_PICKLE,2,
field_204914_aC,SEA_PICKLE,2,
field_204915_a,count,2,
field_204918_a,field_204918_a,2,
field_205005_a,hasStructureCache,2,
field_205013_W,eyesInWater,2,
field_205017_bL,swimAnimation,2,
field_205018_bM,lastSwimAnimation,2,
field_205025_a,ITEM_SELECTOR,2,
field_205041_a,ticksExisted,2,
field_205042_e,field_205042_e,2,
field_205043_f,activeRotation,2,
field_205045_h,active,2,
field_205046_i,prismarinePositions,2,
field_205047_j,target,2,
field_205048_k,targetUuid,2,
field_205061_a,swimAnimation,0,
field_205082_b,body,0,
field_205083_c,tail,0,
field_205084_d,tailFin,0,
field_205085_j,conduit,0,
field_205093_c,red,0,
field_205094_d,green,0,
field_205095_e,blue,0,
field_205101_k,lastWaterFogColor,0,
field_205102_l,waterFogColor,0,
field_205103_m,waterFogUpdateTime,0,
field_205110_a,dynamicTexture,0,
field_205111_b,nativeImage,0,
field_205112_c,resourceLocation,0,
field_205113_d,needsUpdate,0,
field_205116_g,entityRenderer,0,
field_205117_h,client,0,
field_205118_a,BASE_TEXTURE,0,
field_205119_d,CAGE_TEXTURE,0,
field_205120_e,WIND_TEXTURE,0,
field_205121_f,VERTICAL_WIND_TEXTURE,0,
field_205128_a,DOLPHIN_LOCATION,0,
field_205132_u,DRYOUT,2,
field_205136_C,CONDUIT_POWER,2,
field_205137_n,DOLPHIN,2,
field_205138_i,dolphin,2,
field_205139_h,field_205139_h,2,
field_205142_a,field_205142_a,2,
field_205143_a,field_205143_a,2,
field_205144_b,field_205144_b,2,
field_205145_c,field_205145_c,2,
field_205146_d,field_205146_d,2,
field_205152_a,creature,2,
field_205154_b,field_205154_b,2,
field_205155_i,field_205155_i,2,
field_205156_cF,DOLPHIN_SPAWN_EGG,2,
field_205157_eZ,NAUTILUS_SHELL,2,
field_205158_fa,HEART_OF_THE_SEA,2,
field_205163_aV,field_205163_aV,2,
field_205164_gk,BLUE_ICE,2,
field_205165_jY,CONDUIT,2,
field_205166_z,CONDUIT,2,
field_205167_W,NAUTILUS,2,
field_205171_af,BLUE_ICE,2,
field_205172_ag,ICEBERG,2,
field_205188_a,AIR,2,
field_205189_c,CAVE_AIR,2,
field_205192_a,PACKED_ICE,2,
field_205193_b,SNOW_BLOCK,2,
field_205195_d,AIR,2,
field_205196_e,GRAVEL,2,
